UponCompletionOf_5000_sweeps
LocNumber LocName AlleleNumber AlleleName FreqInPop0 FreqInPop1 SDInPop0 SDinPop1
0	1	0	1	0.999897	0.001613	0.000147	0.002280
0	1	1	2	0.000103	0.998387	0.000147	0.002280
1	2	0	1	0.999879	0.005740	0.000169	0.004563
1	2	1	2	0.000121	0.994260	0.000169	0.004563
2	3	0	1	0.999574	0.001798	0.000312	0.002450
2	3	1	2	0.000426	0.998202	0.000312	0.002450
3	4	0	1	0.999765	0.001772	0.000235	0.002398
3	4	1	2	0.000235	0.998228	0.000235	0.002398
4	5	0	1	0.999895	0.001671	0.000146	0.002304
4	5	1	2	0.000105	0.998329	0.000146	0.002304
5	6	0	1	0.999899	0.001869	0.000143	0.002529
5	6	1	2	0.000101	0.998131	0.000143	0.002529
6	7	0	1	0.999899	0.001417	0.000148	0.001988
6	7	1	2	0.000101	0.998583	0.000148	0.001988
7	8	0	1	0.998989	0.013980	0.000466	0.006231
7	8	1	2	0.001011	0.986020	0.000466	0.006231
8	9	0	1	0.999879	0.004472	0.000165	0.003575
8	9	1	2	0.000121	0.995528	0.000165	0.003575
9	10	0	1	0.999516	0.001837	0.000302	0.002510
9	10	1	2	0.000484	0.998163	0.000302	0.002510
10	11	0	1	0.999348	0.007291	0.000356	0.004631
10	11	1	2	0.000652	0.992709	0.000356	0.004631
11	12	0	1	0.999743	0.001618	0.000241	0.002316
11	12	1	2	0.000257	0.998382	0.000241	0.002316
12	13	0	1	0.999898	0.001702	0.000144	0.002376
12	13	1	2	0.000102	0.998298	0.000144	0.002376
13	14	0	1	0.997113	0.001415	0.000777	0.002060
13	14	1	2	0.002887	0.998585	0.000777	0.002060
14	15	0	1	0.999310	0.022894	0.000363	0.008986
14	15	1	2	0.000690	0.977106	0.000363	0.008986
15	16	0	1	0.999156	0.027734	0.000413	0.011291
15	16	1	2	0.000844	0.972266	0.000413	0.011291
16	17	0	1	0.997185	0.001543	0.000766	0.002085
16	17	1	2	0.002815	0.998457	0.000766	0.002085
17	18	0	1	0.999464	0.139109	0.000348	0.018502
17	18	1	2	0.000536	0.860891	0.000348	0.018502
18	19	0	1	0.999293	0.001567	0.000379	0.002166
18	19	1	2	0.000707	0.998433	0.000379	0.002166
19	20	0	1	0.999657	0.001855	0.000279	0.002581
19	20	1	2	0.000343	0.998145	0.000279	0.002581
20	21	0	1	0.999507	0.001777	0.000315	0.002495
20	21	1	2	0.000493	0.998223	0.000315	0.002495
21	22	0	1	0.996561	0.001185	0.000883	0.001667
21	22	1	2	0.003439	0.998815	0.000883	0.001667
22	23	0	1	0.999889	0.021950	0.000162	0.008550
22	23	1	2	0.000111	0.978050	0.000162	0.008550
23	24	0	1	0.998298	0.001903	0.000646	0.002514
23	24	1	2	0.001702	0.998097	0.000646	0.002514
24	25	0	1	0.999322	0.006833	0.000421	0.004173
24	25	1	2	0.000678	0.993167	0.000421	0.004173
25	26	0	1	0.999389	0.003776	0.000384	0.003089
25	26	1	2	0.000611	0.996224	0.000384	0.003089
26	27	0	1	0.999722	0.001171	0.000273	0.001680
26	27	1	2	0.000278	0.998829	0.000273	0.001680
27	28	0	1	0.999674	0.021075	0.000263	0.007694
27	28	1	2	0.000326	0.978925	0.000263	0.007694
28	29	0	1	0.999892	0.001466	0.000151	0.002032
28	29	1	2	0.000108	0.998534	0.000151	0.002032
29	30	0	1	0.999481	0.001323	0.000346	0.001824
29	30	1	2	0.000519	0.998677	0.000346	0.001824
30	31	0	1	0.999694	0.019764	0.000269	0.007627
30	31	1	2	0.000306	0.980236	0.000269	0.007627
31	32	0	1	0.999693	0.026047	0.000254	0.010316
31	32	1	2	0.000307	0.973953	0.000254	0.010316
32	33	0	1	0.998688	0.004484	0.000566	0.003539
32	33	1	2	0.001312	0.995516	0.000566	0.003539
33	34	0	1	0.999373	0.009115	0.000383	0.005573
33	34	1	2	0.000627	0.990885	0.000383	0.005573
34	35	0	1	0.996647	0.001529	0.000853	0.002192
34	35	1	2	0.003353	0.998471	0.000853	0.002192
35	36	0	1	0.999782	0.002372	0.000222	0.003393
35	36	1	2	0.000218	0.997628	0.000222	0.003393
36	37	0	1	0.999719	0.012739	0.000234	0.009077
36	37	1	2	0.000281	0.987261	0.000234	0.009077
37	38	0	1	0.999698	0.004283	0.000245	0.005179
37	38	1	2	0.000302	0.995717	0.000245	0.005179
38	39	0	1	0.999744	0.003150	0.000233	0.004216
38	39	1	2	0.000256	0.996850	0.000233	0.004216
39	40	0	1	0.998697	0.011905	0.000526	0.008370
39	40	1	2	0.001303	0.988095	0.000526	0.008370
40	41	0	1	0.999904	0.007219	0.000135	0.005544
40	41	1	2	0.000096	0.992781	0.000135	0.005544
41	42	0	1	0.999905	0.002108	0.000127	0.002983
41	42	1	2	0.000095	0.997892	0.000127	0.002983
42	43	0	1	0.997967	0.002096	0.000646	0.002868
42	43	1	2	0.002033	0.997904	0.000646	0.002868
43	44	0	1	0.999735	0.014242	0.000235	0.009806
43	44	1	2	0.000265	0.985758	0.000235	0.009806
44	45	0	1	0.998933	0.002242	0.000454	0.002992
44	45	1	2	0.001067	0.997758	0.000454	0.002992
45	46	0	1	0.999902	0.002181	0.000137	0.003055
45	46	1	2	0.000098	0.997819	0.000137	0.003055
46	47	0	1	0.999588	0.002177	0.000300	0.003028
46	47	1	2	0.000412	0.997823	0.000300	0.003028
47	48	0	1	0.999904	0.006649	0.000137	0.005174
47	48	1	2	0.000096	0.993351	0.000137	0.005174
48	49	0	1	0.999903	0.005996	0.000140	0.004757
48	49	1	2	0.000097	0.994004	0.000140	0.004757
49	50	0	1	0.999727	0.005849	0.000242	0.004549
49	50	1	2	0.000273	0.994151	0.000242	0.004549
50	51	0	1	0.999909	0.002954	0.000129	0.003830
50	51	1	2	0.000091	0.997046	0.000129	0.003830
51	52	0	1	0.999904	0.002226	0.000136	0.003062
51	52	1	2	0.000096	0.997774	0.000136	0.003062
52	53	0	1	0.999909	0.115897	0.000129	0.020193
52	53	1	2	0.000091	0.884103	0.000129	0.020193
53	54	0	1	0.999718	0.007848	0.000231	0.006199
53	54	1	2	0.000282	0.992152	0.000231	0.006199
54	55	0	1	0.999905	0.002393	0.000138	0.003270
54	55	1	2	0.000095	0.997607	0.000138	0.003270
55	56	0	1	0.999514	0.007804	0.000311	0.005951
55	56	1	2	0.000486	0.992196	0.000311	0.005951
56	57	0	1	0.999335	0.011582	0.000355	0.006974
56	57	1	2	0.000665	0.988418	0.000355	0.006974
57	58	0	1	0.999714	0.014583	0.000235	0.007398
57	58	1	2	0.000286	0.985417	0.000235	0.007398
58	59	0	1	0.999906	0.001919	0.000132	0.002660
58	59	1	2	0.000094	0.998081	0.000132	0.002660
59	60	0	1	0.999907	0.024946	0.000131	0.012757
59	60	1	2	0.000093	0.975054	0.000131	0.012757
60	61	0	1	0.999901	0.002533	0.000138	0.003517
60	61	1	2	0.000099	0.997467	0.000138	0.003517
61	62	0	1	0.998947	0.002588	0.000450	0.003538
61	62	1	2	0.001053	0.997412	0.000450	0.003538
62	63	0	1	0.999286	0.008520	0.000381	0.006129
62	63	1	2	0.000714	0.991480	0.000381	0.006129
63	64	0	1	0.999845	0.002144	0.000197	0.002923
63	64	1	2	0.000155	0.997856	0.000197	0.002923
64	65	0	1	0.999900	0.020731	0.000142	0.008881
64	65	1	2	0.000100	0.979269	0.000142	0.008881
65	66	0	1	0.999890	0.003241	0.000153	0.004382
65	66	1	2	0.000110	0.996759	0.000153	0.004382
66	67	0	1	0.999689	0.009750	0.000254	0.007365
66	67	1	2	0.000311	0.990250	0.000254	0.007365
67	68	0	1	0.999903	0.056152	0.000135	0.015771
67	68	1	2	0.000097	0.943848	0.000135	0.015771
68	69	0	1	0.999885	0.003794	0.000162	0.003168
68	69	1	2	0.000115	0.996206	0.000162	0.003168
69	70	0	1	0.998770	0.002029	0.000521	0.002805
69	70	1	2	0.001230	0.997971	0.000521	0.002805
70	71	0	2	0.000700	0.988425	0.000370	0.006940
70	71	1	1	0.999300	0.011575	0.000370	0.006940
71	72	0	1	0.999595	0.006539	0.000315	0.005044
71	72	1	2	0.000405	0.993461	0.000315	0.005044
72	73	0	1	0.992020	0.005544	0.001251	0.004461
72	73	1	2	0.007980	0.994456	0.001251	0.004461
73	74	0	1	0.999701	0.006346	0.000248	0.004998
73	74	1	2	0.000299	0.993654	0.000248	0.004998
74	75	0	1	0.999711	0.009132	0.000240	0.005612
74	75	1	2	0.000289	0.990868	0.000240	0.005612
75	76	0	1	0.999347	0.005525	0.000381	0.004313
75	76	1	2	0.000653	0.994475	0.000381	0.004313
76	77	0	1	0.998267	0.005204	0.000633	0.004665
76	77	1	2	0.001733	0.994796	0.000633	0.004665
77	78	0	1	0.999902	0.001799	0.000143	0.002440
77	78	1	2	0.000098	0.998201	0.000143	0.002440
78	79	0	1	0.999900	0.002719	0.000138	0.003474
78	79	1	2	0.000100	0.997281	0.000138	0.003474
79	80	0	1	0.999904	0.002642	0.000131	0.003749
79	80	1	2	0.000096	0.997358	0.000131	0.003749
80	81	0	1	0.999910	0.002435	0.000128	0.003386
80	81	1	2	0.000090	0.997565	0.000128	0.003386
81	82	0	1	0.999687	0.035962	0.000250	0.013290
81	82	1	2	0.000313	0.964038	0.000250	0.013290
82	83	0	1	0.999704	0.001938	0.000244	0.002626
82	83	1	2	0.000296	0.998062	0.000244	0.002626
83	84	0	1	0.999904	0.002080	0.000135	0.002937
83	84	1	2	0.000096	0.997920	0.000135	0.002937
