UponCompletionOf_5000_sweeps
LocNumber LocName AlleleNumber AlleleName FreqInPop0 FreqInPop1 SDInPop0 SDinPop1
0	1	0	1	0.999709	0.001835	0.000242	0.002623
0	1	1	2	0.000291	0.998165	0.000242	0.002623
1	2	0	1	0.999857	0.005543	0.000185	0.004398
1	2	1	2	0.000143	0.994457	0.000185	0.004398
2	3	0	1	0.999677	0.005001	0.000291	0.004089
2	3	1	2	0.000323	0.994999	0.000291	0.004089
3	4	0	1	0.999746	0.018752	0.000268	0.007871
3	4	1	2	0.000254	0.981248	0.000268	0.007871
4	5	0	1	0.999441	0.003207	0.000346	0.003372
4	5	1	2	0.000559	0.996793	0.000346	0.003372
5	6	0	1	0.998900	0.001268	0.000519	0.001794
5	6	1	2	0.001100	0.998732	0.000519	0.001794
6	7	0	1	0.999707	0.001456	0.000245	0.002000
6	7	1	2	0.000293	0.998544	0.000245	0.002000
7	8	0	1	0.999477	0.001218	0.000330	0.001758
7	8	1	2	0.000523	0.998782	0.000330	0.001758
8	9	0	1	0.999284	0.001610	0.000385	0.002326
8	9	1	2	0.000716	0.998390	0.000385	0.002326
9	10	0	1	0.999317	0.001530	0.000381	0.002106
9	10	1	2	0.000683	0.998470	0.000381	0.002106
10	11	0	1	0.998121	0.001528	0.000632	0.002107
10	11	1	2	0.001879	0.998472	0.000632	0.002107
11	12	0	1	0.999705	0.001459	0.000249	0.002027
11	12	1	2	0.000295	0.998541	0.000249	0.002027
12	13	0	1	0.999899	0.001567	0.000142	0.002178
12	13	1	2	0.000101	0.998433	0.000142	0.002178
13	14	0	1	0.999308	0.001400	0.000419	0.001946
13	14	1	2	0.000692	0.998600	0.000419	0.001946
14	15	0	1	0.999701	0.001343	0.000290	0.001857
14	15	1	2	0.000299	0.998657	0.000290	0.001857
15	16	0	1	0.999764	0.001312	0.000260	0.001812
15	16	1	2	0.000236	0.998688	0.000260	0.001812
16	17	0	1	0.999660	0.001264	0.000278	0.001810
16	17	1	2	0.000340	0.998736	0.000278	0.001810
17	18	0	1	0.999667	0.001638	0.000282	0.002163
17	18	1	2	0.000333	0.998362	0.000282	0.002163
18	19	0	1	0.999443	0.001312	0.000353	0.001924
18	19	1	2	0.000557	0.998688	0.000353	0.001924
19	20	0	1	0.999194	0.005775	0.000460	0.003614
19	20	1	2	0.000806	0.994225	0.000460	0.003614
20	21	0	1	0.999893	0.129828	0.000148	0.017496
20	21	1	2	0.000107	0.870172	0.000148	0.017496
21	22	0	1	0.997919	0.001102	0.000773	0.001576
21	22	1	2	0.002081	0.998898	0.000773	0.001576
22	23	0	1	0.999742	0.007554	0.000232	0.006023
22	23	1	2	0.000258	0.992446	0.000232	0.006023
23	24	0	1	0.999907	0.003763	0.000132	0.005093
23	24	1	2	0.000093	0.996237	0.000132	0.005093
24	25	0	1	0.999804	0.012355	0.000212	0.009391
24	25	1	2	0.000196	0.987645	0.000212	0.009391
25	26	0	1	0.999613	0.009346	0.000281	0.008302
25	26	1	2	0.000387	0.990654	0.000281	0.008302
26	27	0	1	0.999906	0.002184	0.000131	0.003023
26	27	1	2	0.000094	0.997816	0.000131	0.003023
27	28	0	1	0.999498	0.001898	0.000318	0.002662
27	28	1	2	0.000502	0.998102	0.000318	0.002662
28	29	0	1	0.999909	0.052297	0.000126	0.014056
28	29	1	2	0.000091	0.947703	0.000126	0.014056
29	30	0	1	0.999906	0.040234	0.000131	0.014819
29	30	1	2	0.000094	0.959766	0.000131	0.014819
30	31	0	1	0.999902	0.002184	0.000138	0.003190
30	31	1	2	0.000098	0.997816	0.000138	0.003190
31	32	0	1	0.999896	0.001893	0.000145	0.002578
31	32	1	2	0.000104	0.998107	0.000145	0.002578
32	33	0	1	0.998516	0.005104	0.000547	0.004061
32	33	1	2	0.001484	0.994896	0.000547	0.004061
33	34	0	1	0.999487	0.001795	0.000317	0.002467
33	34	1	2	0.000513	0.998205	0.000317	0.002467
34	35	0	1	0.999060	0.005193	0.000437	0.004172
34	35	1	2	0.000940	0.994807	0.000437	0.004172
35	36	0	1	0.999882	0.005241	0.000165	0.004106
35	36	1	2	0.000118	0.994759	0.000165	0.004106
36	37	0	1	0.999721	0.031149	0.000234	0.013736
36	37	1	2	0.000279	0.968851	0.000234	0.013736
37	38	0	1	0.999573	0.001719	0.000308	0.002401
37	38	1	2	0.000427	0.998281	0.000308	0.002401
38	39	0	1	0.999557	0.015060	0.000303	0.007794
38	39	1	2	0.000443	0.984940	0.000303	0.007794
39	40	0	1	0.999897	0.006148	0.000145	0.004896
39	40	1	2	0.000103	0.993852	0.000145	0.004896
40	41	0	1	0.999902	0.128931	0.000139	0.019394
40	41	1	2	0.000098	0.871069	0.000139	0.019394
41	42	0	1	0.999396	0.011856	0.000365	0.007250
41	42	1	2	0.000604	0.988144	0.000365	0.007250
42	43	0	1	0.999892	0.009817	0.000152	0.007229
42	43	1	2	0.000108	0.990183	0.000152	0.007229
43	44	0	1	0.999572	0.010928	0.000312	0.006578
43	44	1	2	0.000428	0.989072	0.000312	0.006578
44	45	0	1	0.999901	0.001734	0.000140	0.002485
44	45	1	2	0.000099	0.998266	0.000140	0.002485
45	46	0	1	0.999617	0.027977	0.000295	0.010266
45	46	1	2	0.000383	0.972023	0.000295	0.010266
46	47	0	1	0.999802	0.005581	0.000222	0.004752
46	47	1	2	0.000198	0.994419	0.000222	0.004752
47	48	0	1	0.999893	0.002995	0.000150	0.002866
47	48	1	2	0.000107	0.997005	0.000150	0.002866
48	49	0	1	0.999614	0.003507	0.000287	0.004579
48	49	1	2	0.000386	0.996493	0.000287	0.004579
49	50	0	1	0.999034	0.001945	0.000458	0.002669
49	50	1	2	0.000966	0.998055	0.000458	0.002669
50	51	0	1	0.999902	0.011527	0.000140	0.006248
50	51	1	2	0.000098	0.988473	0.000140	0.006248
51	52	0	1	0.997207	0.001445	0.000844	0.002050
51	52	1	2	0.002793	0.998555	0.000844	0.002050
52	53	0	1	0.999890	0.006288	0.000157	0.004853
52	53	1	2	0.000110	0.993712	0.000157	0.004853
53	54	0	1	0.996451	0.031420	0.000838	0.010380
53	54	1	2	0.003549	0.968580	0.000838	0.010380
54	55	0	1	0.999904	0.006649	0.000136	0.005155
54	55	1	2	0.000096	0.993351	0.000136	0.005155
55	56	0	1	0.999904	0.002022	0.000135	0.002968
55	56	1	2	0.000096	0.997978	0.000135	0.002968
56	57	0	1	0.999706	0.002066	0.000244	0.002784
56	57	1	2	0.000294	0.997934	0.000244	0.002784
57	58	0	1	0.999516	0.031934	0.000320	0.011997
57	58	1	2	0.000484	0.968066	0.000320	0.011997
58	59	0	1	0.999157	0.010095	0.000397	0.007751
58	59	1	2	0.000843	0.989905	0.000397	0.007751
59	60	0	1	0.999890	0.006289	0.000150	0.005020
59	60	1	2	0.000110	0.993711	0.000150	0.005020
60	61	0	1	0.999709	0.012240	0.000250	0.006540
60	61	1	2	0.000291	0.987760	0.000250	0.006540
61	62	0	1	0.999372	0.005234	0.000362	0.004543
61	62	1	2	0.000628	0.994766	0.000362	0.004543
62	63	0	1	0.999789	0.006122	0.000225	0.004836
62	63	1	2	0.000211	0.993878	0.000225	0.004836
63	64	0	1	0.999827	0.083029	0.000212	0.017583
63	64	1	2	0.000173	0.916971	0.000212	0.017583
64	65	0	1	0.999902	0.001924	0.000141	0.002782
64	65	1	2	0.000098	0.998076	0.000141	0.002782
65	66	0	1	0.999714	0.001990	0.000236	0.002847
65	66	1	2	0.000286	0.998010	0.000236	0.002847
66	67	0	1	0.999880	0.002154	0.000165	0.002969
66	67	1	2	0.000120	0.997846	0.000165	0.002969
67	68	0	1	0.999709	0.002154	0.000239	0.002937
67	68	1	2	0.000291	0.997846	0.000239	0.002937
68	69	0	1	0.999907	0.002069	0.000127	0.002961
68	69	1	2	0.000093	0.997931	0.000127	0.002961
69	70	0	1	0.999526	0.004865	0.000302	0.004412
69	70	1	2	0.000474	0.995135	0.000302	0.004412
70	71	0	1	0.999910	0.035606	0.000125	0.012210
70	71	1	2	0.000090	0.964394	0.000125	0.012210
71	72	0	1	0.999908	0.013360	0.000129	0.008611
71	72	1	2	0.000092	0.986640	0.000129	0.008611
72	73	0	1	0.994277	0.001943	0.001107	0.002804
72	73	1	2	0.005723	0.998057	0.001107	0.002804
73	74	0	1	0.999903	0.011174	0.000136	0.006682
73	74	1	2	0.000097	0.988826	0.000136	0.006682
74	75	0	2	0.000678	0.987154	0.000367	0.007768
74	75	1	1	0.999322	0.012846	0.000367	0.007768
