UponCompletionOf_5000_sweeps
LocNumber LocName AlleleNumber AlleleName FreqInPop0 FreqInPop1 SDInPop0 SDinPop1
0	1	0	1	0.999897	0.008103	0.000146	0.005156
0	1	1	2	0.000103	0.991897	0.000146	0.005156
1	2	0	1	0.999691	0.002235	0.000255	0.003008
1	2	1	2	0.000309	0.997765	0.000255	0.003008
2	3	0	1	0.999488	0.001574	0.000324	0.002223
2	3	1	2	0.000512	0.998426	0.000324	0.002223
3	4	0	1	0.999699	0.001522	0.000243	0.002035
3	4	1	2	0.000301	0.998478	0.000243	0.002035
4	5	0	1	0.999900	0.004340	0.000141	0.003521
4	5	1	2	0.000100	0.995660	0.000141	0.003521
5	6	0	1	0.999897	0.001874	0.000143	0.002714
5	6	1	2	0.000103	0.998126	0.000143	0.002714
6	7	0	1	0.995540	0.003931	0.000970	0.003223
6	7	1	2	0.004460	0.996069	0.000970	0.003223
7	8	0	1	0.999899	0.001282	0.000140	0.001761
7	8	1	2	0.000101	0.998718	0.000140	0.001761
8	9	0	1	0.999897	0.008131	0.000146	0.004571
8	9	1	2	0.000103	0.991869	0.000146	0.004571
9	10	0	1	0.999594	0.001513	0.000298	0.002150
9	10	1	2	0.000406	0.998487	0.000298	0.002150
10	11	0	1	0.998661	0.034640	0.000532	0.010282
10	11	1	2	0.001339	0.965360	0.000532	0.010282
11	12	0	1	0.999509	0.001682	0.000318	0.002320
11	12	1	2	0.000491	0.998318	0.000318	0.002320
12	13	0	1	0.999090	0.001770	0.000434	0.002454
12	13	1	2	0.000910	0.998230	0.000434	0.002454
13	14	0	1	0.999902	0.006104	0.000139	0.004873
13	14	1	2	0.000098	0.993896	0.000139	0.004873
14	15	0	1	0.999898	0.001306	0.000142	0.001776
14	15	1	2	0.000102	0.998694	0.000142	0.001776
15	16	0	1	0.998890	0.025609	0.000487	0.009238
15	16	1	2	0.001110	0.974391	0.000487	0.009238
16	17	0	1	0.999556	0.001633	0.000316	0.002305
16	17	1	2	0.000444	0.998367	0.000316	0.002305
17	18	0	1	0.999696	0.005210	0.000251	0.004108
17	18	1	2	0.000304	0.994790	0.000251	0.004108
18	19	0	1	0.999909	0.146183	0.000131	0.020733
18	19	1	2	0.000091	0.853817	0.000131	0.020733
19	20	0	1	0.999698	0.004475	0.000255	0.003631
19	20	1	2	0.000302	0.995525	0.000255	0.003631
20	21	0	1	0.999640	0.020504	0.000288	0.008144
20	21	1	2	0.000360	0.979496	0.000288	0.008144
21	22	0	1	0.998368	0.004073	0.000629	0.003286
21	22	1	2	0.001632	0.995927	0.000629	0.003286
22	23	0	1	0.999887	0.010490	0.000159	0.005339
22	23	1	2	0.000113	0.989510	0.000159	0.005339
23	24	0	1	0.999442	0.003368	0.000367	0.002709
23	24	1	2	0.000558	0.996632	0.000367	0.002709
24	25	0	1	0.999672	0.019923	0.000270	0.007396
24	25	1	2	0.000328	0.980077	0.000270	0.007396
25	26	0	1	0.997534	0.001229	0.000775	0.001701
25	26	1	2	0.002466	0.998771	0.000775	0.001701
26	27	0	1	0.999476	0.003689	0.000373	0.002975
26	27	1	2	0.000524	0.996311	0.000373	0.002975
27	28	0	1	0.997934	0.001099	0.000728	0.001520
27	28	1	2	0.002066	0.998901	0.000728	0.001520
28	29	0	1	0.999658	0.004826	0.000281	0.004138
28	29	1	2	0.000342	0.995174	0.000281	0.004138
29	30	0	1	0.996242	0.001276	0.000929	0.001809
29	30	1	2	0.003758	0.998724	0.000929	0.001809
30	31	0	1	0.999662	0.001450	0.000273	0.001980
30	31	1	2	0.000338	0.998550	0.000273	0.001980
31	32	0	1	0.999890	0.001360	0.000151	0.001898
31	32	1	2	0.000110	0.998640	0.000151	0.001898
32	33	0	1	0.999909	0.006191	0.000127	0.007383
32	33	1	2	0.000091	0.993809	0.000127	0.007383
33	34	0	1	0.999895	0.014751	0.000151	0.010533
33	34	1	2	0.000105	0.985249	0.000151	0.010533
34	35	0	1	0.999707	0.012627	0.000235	0.009578
34	35	1	2	0.000293	0.987373	0.000235	0.009578
35	36	0	1	0.999706	0.004827	0.000239	0.006007
35	36	1	2	0.000294	0.995173	0.000239	0.006007
36	37	0	1	0.999904	0.002198	0.000135	0.003149
36	37	1	2	0.000096	0.997802	0.000135	0.003149
37	38	0	1	0.999655	0.002066	0.000273	0.002919
37	38	1	2	0.000345	0.997934	0.000273	0.002919
38	39	0	1	0.999698	0.001926	0.000241	0.002611
38	39	1	2	0.000302	0.998074	0.000241	0.002611
39	40	0	1	0.998928	0.002261	0.000461	0.003034
39	40	1	2	0.001072	0.997739	0.000461	0.003034
40	41	0	1	0.999720	0.002289	0.000249	0.003151
40	41	1	2	0.000280	0.997711	0.000249	0.003151
41	42	0	1	0.999496	0.002061	0.000318	0.002882
41	42	1	2	0.000504	0.997939	0.000318	0.002882
42	43	0	1	0.999527	0.012320	0.000299	0.008091
42	43	1	2	0.000473	0.987680	0.000299	0.008091
43	44	0	1	0.999705	0.014035	0.000240	0.007055
43	44	1	2	0.000295	0.985965	0.000240	0.007055
44	45	0	1	0.998923	0.002067	0.000468	0.002874
44	45	1	2	0.001077	0.997933	0.000468	0.002874
45	46	0	1	0.999697	0.013757	0.000249	0.007848
45	46	1	2	0.000303	0.986243	0.000249	0.007848
46	47	0	1	0.999901	0.002152	0.000141	0.002854
46	47	1	2	0.000099	0.997848	0.000141	0.002854
47	48	0	1	0.998353	0.087946	0.000565	0.018001
47	48	1	2	0.001647	0.912054	0.000565	0.018001
48	49	0	1	0.999904	0.002178	0.000135	0.002983
48	49	1	2	0.000096	0.997822	0.000135	0.002983
49	50	0	1	0.999906	0.020040	0.000131	0.010266
49	50	1	2	0.000094	0.979960	0.000131	0.010266
50	51	0	1	0.999902	0.002215	0.000138	0.003041
50	51	1	2	0.000098	0.997785	0.000138	0.003041
51	52	0	1	0.999902	0.006531	0.000136	0.005258
51	52	1	2	0.000098	0.993469	0.000136	0.005258
52	53	0	1	0.999901	0.002017	0.000138	0.002860
52	53	1	2	0.000099	0.997983	0.000138	0.002860
53	54	0	1	0.999712	0.002400	0.000231	0.003336
53	54	1	2	0.000288	0.997600	0.000231	0.003336
54	55	0	1	0.999084	0.002499	0.000445	0.003367
54	55	1	2	0.000916	0.997501	0.000445	0.003367
